0.044292122,0.042243764
0.042155225,0.034665409
0.041459046,0.035549797
0.04092918,0.034612406
0.04054122,0.032095991
0.040315174,0.031247254
0.039898794,0.030589342
0.039128847,0.030204395
0.038663268,0.029659629
0.037793774,0.028336478
0.036927246,0.027524034
0.036337815,0.026716525
0.035938971,0.025966905
0.034939144,0.025623327
0.034125455,0.025204884
0.034013469,0.025331229
0.033159524,0.024694461
0.033178683,0.023538373
0.032105792,0.023323201
0.0314372,0.022927124
0.030996541,0.023052339
0.030476311,0.022524655
0.030285362,0.022394581
0.030001257,0.021509832
0.030085573,0.022410879
0.029166188,0.020796742
0.029261854,0.021587251
0.028871017,0.020508816
0.02882182,0.021136751
0.028483732,0.020381648
0.028237071,0.020015977
0.027887046,0.019453015
0.027596012,0.019806359
0.02692345,0.019970508
0.026527703,0.019767437
0.02698946,0.019413354
0.025878672,0.019269355
0.026095241,0.018855637
0.025513269,0.018840253
0.025552023,0.018836744
0.024949994,0.019043872
0.024644,0.018394282
0.024694998,0.01837332
0.024470484,0.018378342
0.023968142,0.0185485
0.024021935,0.018165577
0.023840373,0.017930711
0.023388233,0.018140916
0.023405915,0.017371761
0.023815818,0.01773596
0.023168104,0.017981254
0.022371573,0.017355448
0.0225731,0.01757583
0.022271339,0.017501662
0.021859189,0.017572306
0.022041418,0.017338976
0.022037501,0.01751494
0.02140465,0.017269328
0.021785656,0.016869487
0.021612212,0.017354183
0.020889895,0.016854936
0.021836931,0.016408894
0.021203177,0.016897175
0.02095891,0.017010083
0.020691846,0.01649023
0.021348661,0.016395168
0.020584855,0.016411418
0.020258674,0.016763868
0.019550679,0.016528809
0.020364191,0.016251905
0.020168267,0.015986025
0.019668827,0.015817249
0.020012384,0.015907232
0.019650782,0.016176205
0.019636638,0.016497465
0.019756457,0.016025688
0.019139249,0.015936226
0.019518692,0.016554151
0.018892517,0.016136942
0.018401772,0.016382651
0.018325016,0.015927808
0.01859468,0.01540262
0.018286524,0.015877159
0.017720634,0.015983731
0.018587651,0.016029388
0.018196015,0.015986849
0.018007809,0.015502391
0.018322755,0.015662754
0.017358171,0.015681917
0.017496219,0.015358935
0.017985817,0.015615065
0.017437946,0.015216026
0.017614184,0.015632931
0.017299842,0.015766494
0.017474836,0.01554085
0.01644462,0.015275855
0.01753808,0.01558125
0.017295254,0.015111008
0.017041769,0.015778685
0.01648896,0.015080816
0.016864916,0.014993027
0.016593853,0.015175121
0.01656425,0.014967337
0.016012935,0.015270893
0.016331701,0.01494385
0.015834391,0.015060563
0.015981534,0.015022186
0.015850414,0.015329831
0.015901113,0.01476766
0.015827328,0.015039835
0.015852826,0.014642911
0.015504803,0.014758815
0.016454015,0.01504581
0.015636003,0.015139335
0.015994934,0.015048845
0.015573753,0.014868583
0.015562243,0.015028078
0.015124291,0.014353305
0.0150361,0.01437726
0.014814137,0.014885438
0.01571835,0.014509575
0.015674962,0.014750724
0.015090284,0.014314456
0.015066911,0.014927362
0.015082697,0.014740545
0.015108845,0.014829738
0.014747585,0.014787429
0.014708001,0.014493627
0.015064278,0.014572362
0.014910397,0.014184528
0.014823753,0.014904032
0.014629994,0.01439129
0.014781771,0.01443225
0.01425451,0.014646775
0.014317979,0.014221526
0.014648546,0.014427289
0.014542869,0.014813519
0.014884808,0.014636789
0.014181364,0.014364996
0.014012164,0.014631364
0.014307469,0.014117794
0.013540169,0.014736667
0.013565552,0.014431598
0.013269764,0.014001025
0.013787847,0.014019526
0.013872919,0.014469485
0.013863215,0.014146498
0.013596637,0.013742848
0.013478931,0.014277314
0.013884015,0.014247954
0.013868791,0.014254606
0.013588749,0.013714246
0.013510068,0.013996124
0.013569296,0.013771842
0.014077736,0.014095219
0.013039788,0.014214694
0.013730852,0.01422616
0.013291338,0.013866109
0.013745786,0.013775571
0.013771579,0.01388086
0.014023678,0.013954002
0.013406621,0.013801181
0.012846282,0.014104171
0.01285226,0.01338393
0.013040027,0.013872776
0.01252299,0.013765298
0.013496235,0.013627008
0.012775407,0.013778863
0.013245292,0.013838817
0.012835607,0.014024575
0.012437122,0.013491035
0.013125409,0.013473426
0.012896682,0.013938053
0.012436925,0.013177735
0.012895157,0.013860409
0.012876968,0.013562593
0.012365627,0.013803086
0.012342764,0.013840687
0.012936345,0.013699816
0.012282308,0.013471471
0.012442551,0.013603159
0.012489234,0.013716832
0.011943636,0.013415048
0.01242726,0.013107032
0.012839405,0.013555216
0.011618693,0.013501955
0.012908188,0.013462315
0.011721087,0.013501664
0.012252377,0.013206069
0.011527592,0.012971247
0.012172796,0.013662409
0.0120767,0.013166954
0.012837634,0.013624151
0.011901865,0.013614801
0.012179346,0.013453831
0.012173832,0.013259238
0.011787805,0.013170484
0.011859325,0.013376724
0.011821587,0.013503952
0.011503658,0.013126523
0.01192249,0.013197539
0.011927661,0.013195827
0.011848765,0.013232462
0.011616202,0.013042857
0.011483831,0.013345966
0.011392472,0.013251427
0.012284236,0.013436177
0.011615777,0.013107426
0.011693473,0.01290579
0.010844919,0.013153237
0.011091008,0.013185666
0.011483844,0.013031017
0.011329155,0.012759694
0.011305518,0.013069472
0.010989276,0.012837582
0.01120598,0.013057809
0.011110286,0.012769972
0.011353792,0.013085743
0.01108435,0.012732423
0.010837861,0.01260575
0.010960134,0.013216684
0.011263881,0.012852287
0.0110497,0.012721112
0.010955874,0.013083315
0.01117877,0.013122105
0.011248176,0.012688809
0.010486886,0.012775366
0.011369444,0.012759621
0.010765625,0.012724434
0.011365868,0.013125754
0.011136365,0.012818804
0.011167747,0.012890701
0.010768904,0.013023383
0.010535134,0.012640953
0.010633821,0.012509528
0.010391695,0.012857324
0.010522889,0.012898025
0.010589053,0.012676787
0.010438559,0.012921995
0.011252136,0.013115413
0.010665118,0.013036186
0.010402108,0.01252922
0.011119229,0.012976784
0.010705958,0.012524685
0.009644989,0.012674903
0.01087708,0.012704557
0.01080865,0.012368943
0.010824145,0.012720034
0.01030598,0.012452375
0.010348994,0.012394242
0.010607276,0.012636505
0.009999453,0.012494867
0.010421985,0.012285214
0.010133259,0.01243413
0.009768192,0.012752786
0.010315045,0.012309921
0.010353954,0.01233804
0.009771656,0.012343545
0.010051209,0.012062704
0.009956528,0.012335757
0.010249133,0.012677569
0.011307983,0.012222988
0.010244786,0.012727392
0.01003709,0.012296374
0.010186865,0.012354165
0.010108758,0.01284436
0.009744887,0.01275425
0.009545396,0.01236528
0.010701454,0.012344074
0.010584649,0.012367553
0.010715154,0.012897138
0.009953554,0.012257861
0.009605221,0.012100901
0.010226224,0.012810593
0.009529066,0.012403925
0.009795304,0.012315286
0.009457658,0.012200535
0.009557874,0.012241087
0.009977966,0.012050732
0.009211512,0.012188606
0.009356688,0.012142166
0.00934349,0.012122343
0.009936744,0.012330979
0.00930052,0.012017906
0.00954922,0.012267645
0.009537969,0.012309889
0.009914631,0.012079053
0.009525527,0.012165939
0.00909796,0.012314692
0.00922588,0.012339559
0.009654278,0.012241852
0.009593573,0.011973819
0.009445278,0.011993321
0.009807577,0.01236006
0.008792006,0.011960506
0.010016699,0.0126652
0.009516447,0.011819649
0.009634528,0.012034426
0.009897404,0.012127412
0.009891647,0.011665319
0.009660712,0.012061307
0.009431023,0.011559476
0.009045546,0.011934932
0.009392514,0.011816951
0.008890826,0.011788762
0.009028675,0.011962818
0.008921532,0.011808949
0.009290577,0.011933533
0.009910791,0.012187021
0.009301677,0.012048342
0.008408355,0.011782621
0.009082086,0.011991766
0.009264139,0.012189465
0.008948713,0.011860865
0.009000183,0.011911531
0.009238438,0.011711466
0.009220126,0.012051668
0.008483487,0.011936292
0.009170804,0.011634978
0.009393848,0.011754892
0.008513583,0.011598647
0.008640965,0.011952289
0.00884198,0.011859872
0.009150403,0.011842066
0.008730238,0.011647146
0.008694284,0.011681421
0.008825143,0.011900058
0.008909554,0.011579992
0.008264452,0.011434444
0.008877914,0.011579464
0.008451111,0.011563774
0.008713649,0.011612928
0.008333446,0.011852771
0.008488297,0.011367484
0.008499069,0.011553502
0.008731796,0.011583318
0.009019474,0.01160229
0.008586086,0.011576671
0.008735358,0.011858906
0.008808312,0.011711637
0.009001439,0.011084217
0.008586986,0.011359978
0.009055719,0.011337955
0.008327519,0.011787114
0.008593414,0.0117107
0.008624272,0.011606508
0.008825762,0.01157595
0.008439584,0.011477607
0.008440611,0.011617786
0.008672132,0.011473533
0.008811529,0.011583386
0.008557913,0.01125269
0.008231902,0.011487263
0.008935367,0.011028859
0.008596622,0.011607172
0.008680176,0.011344133
0.008026726,0.011186066
0.008261378,0.011782274
0.007887797,0.011129084
0.008473133,0.011489772
0.008492385,0.011271022
0.007857237,0.011423171
0.00844866,0.01159222
0.007932564,0.011481354
0.008044388,0.011456237
0.007784889,0.011139958
0.008367055,0.011482261
0.007834745,0.011538684
0.007750247,0.011306573
0.008255529,0.011139478
0.008216978,0.011153977
0.007961681,0.011527504
0.008212263,0.011240323
0.007667105,0.011364833
0.008006984,0.011147247
0.008172289,0.011786473
0.007964329,0.011258963
0.00748086,0.011378272
0.008148429,0.01158247
0.008374745,0.011124784
0.007700517,0.01135133
0.007841575,0.011547458
0.007537523,0.011408094
0.007472634,0.011302427
0.00825837,0.011489067
0.00750322,0.010998202
0.008035059,0.011072516
0.007691835,0.011082697
0.007612819,0.011120696
0.008060085,0.011104625
0.008195071,0.011127
0.008081202,0.011270342
0.007520074,0.011192453
0.007927032,0.011164059
0.007550717,0.011303348
0.007838557,0.011168047
0.007942704,0.011084315
0.008260261,0.01085565
0.007173916,0.010716495
0.007672525,0.011364921
0.007294299,0.011007749
0.007485104,0.01084311
0.007686949,0.011116919
0.008219693,0.010816459
0.007888529,0.0112154
0.007438437,0.011077177
0.007683521,0.010952152
0.007012643,0.010779089
0.007462534,0.011107099
0.007698698,0.01041533
0.007114436,0.011066398
0.007913685,0.010765115
0.007486407,0.011392892
